"DOI","period","Institution","is_hybrid"
"10.1007/s10790-021-09803-3",2021,"Royal Institute of Technology",TRUE
"10.1007/s12649-021-01406-0",2021,"Lund University",TRUE
"10.1007/s00787-021-01753-2",2021,"Uppsala University",TRUE
"10.1007/s10805-021-09405-5",2021,"Chalmers University of Technology",TRUE
"10.1007/s42102-021-00051-4",2021,"Chalmers University of Technology",TRUE
"10.1007/s10506-021-09285-5",2021,"Mälardalen University",TRUE
"10.1007/s00202-021-01248-y",2021,"Chalmers University of Technology",TRUE
"10.1007/s15010-021-01595-9",2021,"Lund University",TRUE
"10.1007/s13280-021-01544-8",2021,"Stockholm University",TRUE
"10.1007/s11665-021-05596-5",2021,"Royal Institute of Technology",TRUE
"10.1007/s12193-021-00366-y",2021,"Royal Institute of Technology",TRUE
"10.1007/s10482-021-01543-5",2021,"University of Gävle",TRUE
"10.1007/s00384-021-03877-y",2021,"Örebro University",TRUE
"10.1007/s10340-021-01354-7",2021,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s40572-021-00308-6",2021,"Linnaeus University",TRUE
"10.1007/s11665-021-05588-5",2021,"Royal Institute of Technology",TRUE
"10.1007/s11012-021-01329-z",2021,"Royal Institute of Technology",TRUE
"10.1007/s13280-021-01547-5",2021,"Lund University",TRUE
"10.1007/s11469-021-00507-0",2021,"Karolinska Institute",TRUE
"10.1007/s10649-021-10045-0",2021,"University of Gothenburg",TRUE
"10.1007/s40962-021-00583-x",2021,"RISE Research Institutes of Sweden",TRUE
"10.1007/s10570-021-03790-1",2021,"RISE Research Institutes of Sweden",TRUE
"10.1007/s00148-021-00834-5",2021,"Uppsala University",TRUE
"10.1007/s00334-021-00829-y",2021,"Uppsala University",TRUE
"10.1007/s10915-021-01454-7",2021,"Linköping University",TRUE
"10.1007/s10886-021-01252-3",2021,"Lund University",TRUE
"10.1007/s11252-021-01113-7",2021,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s13280-021-01540-y",2021,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s11192-021-03939-6",2021,"University of Gävle",TRUE
"10.1007/s00259-021-05277-4",2021,"Karolinska Institute",TRUE
"10.1007/s12264-021-00654-3",2021,"Karolinska Institute",TRUE
"10.1007/s10654-021-00737-5",2021,"Karolinska Institute",TRUE
"10.1007/s41809-021-00076-7",2021,"Mid Sweden University",TRUE
"10.1007/s00421-021-04664-x",2021,"Royal Institute of Technology",TRUE
"10.1007/s40194-021-01099-y",2021,"Royal Institute of Technology",TRUE
"10.1007/s40732-021-00459-w",2021,"Uppsala University",TRUE
"10.1007/s40980-021-00082-x",2021,"Stockholm University",TRUE
"10.1007/s11095-021-03024-w",2021,"Uppsala University",TRUE
"10.1007/s10728-021-00431-3",2021,"Linköping University",TRUE
"10.1007/s12687-021-00517-4",2021,"University of Gothenburg",TRUE
"10.1007/s11205-021-02662-2",2021,"Umea University",TRUE
"10.1007/s41887-021-00061-8",2021,"University of Gävle",TRUE
"10.1007/s00234-021-02687-x",2021,"Umea University",TRUE
"10.1007/s10816-021-09518-6",2021,"University of Gothenburg",TRUE
"10.1007/s11764-021-01017-7",2021,"Karolinska Institute",TRUE
"10.1007/s10096-021-04211-8",2021,"Karolinska Institute",TRUE
"10.1007/s11116-021-10183-7",2021,"Royal Institute of Technology",TRUE
"10.1007/s10526-021-10083-w",2021,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s13399-021-01425-w",2021,"Lund University",TRUE
"10.1007/s00125-021-05430-6",2021,"Umea University",TRUE
"10.1007/s12649-021-01419-9",2021,"Lund University",TRUE
"10.1007/s11356-021-13343-5",2021,"Stockholm University",TRUE
"10.1007/s00068-021-01640-0",2021,"Örebro University",TRUE
"10.1007/s13164-021-00538-5",2021,"Lund University",TRUE
"10.1007/s00395-021-00859-7",2021,"Karolinska Institute",TRUE
"10.1007/s12975-021-00905-5",2021,"University of Gothenburg",TRUE
"10.1007/s00417-021-05146-8",2021,"Karolinska Institute",TRUE
"10.1007/s10610-021-09478-3",2021,"Malmö University",TRUE
"10.1007/s10767-021-09399-3",2021,"Linköping University",TRUE
"10.1007/s00420-021-01672-4",2021,"Karolinska Institute",TRUE
"10.1007/s10734-021-00692-w",2021,"Linköping University",TRUE
"10.1007/s43545-021-00098-6",2021,"Stockholm University",TRUE
"10.1007/s00268-021-06054-y",2021,"Karolinska Institute",TRUE
"10.1007/s10646-021-02374-w",2021,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s40753-021-00137-w",2021,"Uppsala University",TRUE
"10.1007/s12144-021-01626-6",2021,"Uppsala University",TRUE
"10.1007/s10877-021-00688-y",2021,"Uppsala University",TRUE
"10.1007/s00068-021-01647-7",2021,"Örebro University",TRUE
"10.1007/s10552-021-01413-5",2021,"Karolinska Institute",TRUE
"10.1007/s13304-021-01027-1",2021,"Karolinska Institute",TRUE
"10.1007/s40620-021-01022-0",2021,"Karolinska Institute",TRUE
"10.1007/s11523-021-00807-4",2021,"Lund University",TRUE
"10.1007/s11709-021-0731-y",2021,"Swedish National Road and Transport Research Institute (VTI)",TRUE
"10.1007/s41060-021-00246-4",2021,"Blekinge Institute of Technology",TRUE
"10.1007/s00220-021-04059-1",2021,"Royal Institute of Technology",TRUE
"10.1007/s00125-021-05437-z",2021,"Karolinska Institute",TRUE
"10.1007/s40888-021-00224-w",2021,"University of Gothenburg",TRUE
"10.1007/s00268-021-06052-0",2021,"Örebro University",TRUE
"10.1007/s10639-021-10501-7",2021,"Karlstad University",TRUE
"10.1007/s41783-021-00112-5",2021,"RISE Research Institutes of Sweden",TRUE
"10.1007/s42978-021-00117-1",2021,"University of Gothenburg",TRUE
"10.1007/s13280-021-01549-3",2021,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s13280-021-01550-w",2021,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s10833-021-09421-7",2021,"Örebro University",TRUE
"10.1007/s11053-021-09858-w",2021,"Uppsala University",TRUE
"10.1007/s00223-021-00835-2",2021,"Karolinska Institute",TRUE
"10.1007/s00127-021-02065-1",2021,"Karolinska Institute",TRUE
"10.1007/s11665-021-05627-1",2021,"Lulea University of Technology",TRUE
"10.1007/s00226-021-01283-9",2021,"Chalmers University of Technology",TRUE
"10.1007/s00421-021-04666-9",2021,"Mid Sweden University",TRUE
"10.1007/s40889-020-00116-w",2021,"Linnaeus University",TRUE
"10.1007/s10805-021-09410-8",2021,"Kristianstad University",TRUE
"10.1007/s00228-021-03122-z",2021,"Karolinska Institute",TRUE
"10.1007/s10865-021-00216-y",2021,"Karolinska Institute",TRUE
"10.1007/s11102-021-01129-4",2021,"University of Gothenburg",TRUE
"10.1007/s11033-021-06277-1",2021,"Jönköping University",TRUE
"10.1007/s11367-021-01890-5",2021,"Chalmers University of Technology",TRUE
"10.1007/s00192-021-04755-5",2021,"Umea University",TRUE
"10.1007/s10887-021-09189-8",2021,"Stockholm University",TRUE
"10.1007/s12022-021-09675-0",2021,"Karolinska Institute",TRUE
"10.1007/s00420-021-01686-y",2021,"University of Gothenburg",TRUE
"10.1007/s11212-021-09411-8",2021,"Södertörn University",TRUE
"10.1007/s10649-021-10044-1",2021,"Stockholm University",TRUE
"10.1007/s00268-021-06042-2",2021,"Linköping University",TRUE
"10.1007/s00030-021-00688-6",2021,"Uppsala University",TRUE
"10.1007/s40271-021-00512-4",2021,"Uppsala University",TRUE
"10.1007/s10389-020-01460-3",2021,"Uppsala University",TRUE
"10.1007/s00259-021-05311-5",2021,"Karolinska Institute",TRUE
"10.1007/s00723-021-01323-4",2021,"Lulea University of Technology",TRUE
"10.1007/s13348-021-00317-6",2021,"Linköping University",TRUE
"10.1007/s00262-021-02915-6",2021,"Lund University",TRUE
"10.1007/s00701-021-04816-0",2021,"Uppsala University",TRUE
"10.1007/s00268-021-06070-y",2021,"Karolinska Institute",TRUE
"10.1007/s00360-021-01362-0",2021,"Stockholm University",TRUE
"10.1007/s11249-021-01421-1",2021,"Royal Institute of Technology",TRUE
"10.1007/s11695-021-05356-3",2021,"Uppsala University",TRUE
"10.1007/s10571-021-01079-2",2021,"Karolinska Institute",TRUE
"10.1007/s00220-021-04063-5",2021,"University of Boras",TRUE
"10.1007/s10858-021-00363-z",2021,"Uppsala University",TRUE
"10.1007/s10287-021-00395-8",2021,"Stockholm University",TRUE
"10.1007/s13399-021-01454-5",2021,"Lund University",TRUE
"10.1007/s10164-021-00698-y",2021,"University of Gothenburg",TRUE
"10.1007/s00170-021-06979-7",2021,"Mälardalen University",TRUE
"10.1007/s12626-021-00080-x",2021,"Uppsala University",TRUE
